subject,italian,menu_date,veggie_label,response
208,TRUE,4,sustainable,0
208,TRUE,5,standard,0
208,TRUE,10,standard,1
208,TRUE,13,organic-sustainable,1
208,TRUE,14,standard,1
208,TRUE,16,organic,0
208,TRUE,18,sustainable,1
208,TRUE,20,organic-sustainable,0
208,TRUE,21,standard,1
208,TRUE,22,standard,1
209,TRUE,4,organic-sustainable,0
209,TRUE,7,organic-sustainable,0
209,TRUE,9,sustainable,0
209,TRUE,13,organic-sustainable,0
209,TRUE,14,organic,1
209,TRUE,16,organic,0
209,TRUE,18,sustainable,0
209,TRUE,23,organic-sustainable,1
369,FALSE,6,standard,0
369,FALSE,11,standard,0
369,FALSE,17,organic-sustainable,1
369,FALSE,25,standard,0
369,FALSE,28,standard,1
369,FALSE,31,standard,0
148,TRUE,2,organic,0
148,TRUE,12,sustainable,1
148,TRUE,17,organic-sustainable,0
148,TRUE,27,organic,1
148,TRUE,30,organic-sustainable,0
400,TRUE,8,organic,0
400,TRUE,9,sustainable,0
400,TRUE,14,standard,0
400,TRUE,16,organic,1
400,TRUE,17,organic-sustainable,0
400,TRUE,19,organic,0
400,TRUE,21,standard,0
400,TRUE,24,sustainable,0
400,TRUE,25,standard,0
378,TRUE,11,standard,0
378,TRUE,16,organic,0
378,TRUE,26,standard,0
210,FALSE,4,organic-sustainable,0
210,FALSE,5,standard,0
210,FALSE,7,organic-sustainable,0
210,FALSE,9,sustainable,0
210,FALSE,12,sustainable,0
210,FALSE,13,organic-sustainable,0
210,FALSE,18,sustainable,1
210,FALSE,20,organic-sustainable,1
210,FALSE,23,organic-sustainable,0
210,FALSE,25,standard,0
448,FALSE,4,organic-sustainable,1
448,FALSE,7,organic-sustainable,0
448,FALSE,8,organic,0
448,FALSE,9,sustainable,0
448,FALSE,10,standard,0
448,FALSE,12,sustainable,0
448,FALSE,15,standard,0
448,FALSE,16,organic,0
448,FALSE,20,organic-sustainable,1
448,FALSE,21,standard,0
448,FALSE,23,organic-sustainable,0
448,FALSE,28,standard,1
448,FALSE,29,standard,1
448,FALSE,30,organic-sustainable,0
149,FALSE,2,organic,1
149,FALSE,7,organic-sustainable,1
149,FALSE,17,organic-sustainable,0
149,FALSE,23,organic-sustainable,1
149,FALSE,26,standard,1
149,FALSE,27,organic,1
149,FALSE,30,organic-sustainable,1
421,FALSE,7,organic-sustainable,0
421,FALSE,10,standard,1
421,FALSE,11,standard,1
421,FALSE,12,sustainable,1
421,FALSE,13,organic-sustainable,0
421,FALSE,14,organic,1
421,FALSE,16,organic,1
421,FALSE,19,organic,1
421,FALSE,20,organic-sustainable,0
421,FALSE,22,standard,1
421,FALSE,24,sustainable,1
421,FALSE,26,standard,0
421,FALSE,27,organic,1
421,FALSE,30,organic-sustainable,1
150,FALSE,2,organic,0
150,FALSE,7,organic-sustainable,0
150,FALSE,11,standard,0
150,FALSE,12,sustainable,0
150,FALSE,14,organic,0
150,FALSE,23,organic-sustainable,0
150,FALSE,26,standard,0
150,FALSE,27,organic,0
150,FALSE,30,organic-sustainable,1
211,TRUE,2,organic,0
211,TRUE,4,organic-sustainable,1
211,TRUE,5,standard,1
211,TRUE,9,sustainable,0
211,TRUE,14,standard,1
211,TRUE,15,standard,0
211,TRUE,18,sustainable,1
211,TRUE,20,organic-sustainable,0
211,TRUE,23,organic-sustainable,1
370,TRUE,2,organic,1
370,TRUE,6,standard,0
370,TRUE,12,sustainable,0
370,TRUE,26,standard,0
371,TRUE,1,standard,0
371,TRUE,6,standard,0
371,TRUE,7,organic-sustainable,0
371,TRUE,12,sustainable,0
371,TRUE,15,standard,0
371,TRUE,16,organic,0
371,TRUE,18,sustainable,0
371,TRUE,20,organic-sustainable,0
371,TRUE,26,standard,0
371,TRUE,27,organic,0
372,FALSE,11,standard,0
372,FALSE,20,organic-sustainable,1
372,FALSE,26,standard,0
372,FALSE,27,organic,0
212,FALSE,2,organic,0
212,FALSE,5,standard,0
212,FALSE,6,standard,0
212,FALSE,10,standard,1
212,FALSE,12,sustainable,0
212,FALSE,15,standard,0
212,FALSE,20,organic-sustainable,0
212,FALSE,21,standard,0
212,FALSE,23,organic-sustainable,0
373,TRUE,1,standard,1
373,TRUE,6,standard,1
373,TRUE,7,organic-sustainable,1
373,TRUE,11,standard,0
373,TRUE,12,sustainable,1
373,TRUE,15,standard,1
373,TRUE,16,organic,0
373,TRUE,18,sustainable,1
373,TRUE,26,standard,1
373,TRUE,27,organic,1
213,TRUE,2,organic,0
213,TRUE,4,organic-sustainable,0
213,TRUE,5,standard,0
213,TRUE,7,organic-sustainable,0
213,TRUE,9,sustainable,0
213,TRUE,12,sustainable,0
213,TRUE,14,organic,0
213,TRUE,16,organic,0
213,TRUE,18,sustainable,0
213,TRUE,20,organic-sustainable,0
213,TRUE,21,standard,0
213,TRUE,23,organic-sustainable,0
449,FALSE,4,organic-sustainable,1
449,FALSE,5,standard,1
449,FALSE,7,organic-sustainable,0
449,FALSE,8,organic,0
449,FALSE,9,sustainable,0
449,FALSE,10,standard,0
449,FALSE,11,standard,0
449,FALSE,12,sustainable,0
449,FALSE,13,organic-sustainable,0
449,FALSE,14,organic,0
449,FALSE,15,standard,0
449,FALSE,16,organic,0
449,FALSE,17,organic-sustainable,0
449,FALSE,18,sustainable,0
449,FALSE,19,organic,0
449,FALSE,20,organic-sustainable,0
449,FALSE,23,organic-sustainable,0
449,FALSE,24,sustainable,0
449,FALSE,27,organic,0
449,FALSE,28,standard,0
449,FALSE,29,standard,0
449,FALSE,30,organic-sustainable,0
214,TRUE,2,organic,0
214,TRUE,4,organic-sustainable,0
214,TRUE,5,standard,1
214,TRUE,7,organic-sustainable,0
214,TRUE,9,sustainable,1
214,TRUE,10,standard,0
214,TRUE,11,standard,1
214,TRUE,12,sustainable,1
214,TRUE,13,organic-sustainable,1
214,TRUE,14,organic,1
214,TRUE,16,organic,1
214,TRUE,18,sustainable,0
214,TRUE,20,organic-sustainable,0
214,TRUE,21,standard,1
214,TRUE,22,standard,1
214,TRUE,23,organic-sustainable,1
215,TRUE,2,organic,1
215,TRUE,4,organic-sustainable,0
215,TRUE,6,standard,0
215,TRUE,7,organic-sustainable,0
215,TRUE,9,sustainable,0
215,TRUE,11,standard,0
215,TRUE,16,organic,0
215,TRUE,20,organic-sustainable,0
215,TRUE,21,standard,0
216,FALSE,2,organic,1
216,FALSE,4,organic-sustainable,1
216,FALSE,5,standard,1
216,FALSE,7,organic-sustainable,1
216,FALSE,9,sustainable,1
216,FALSE,10,standard,0
216,FALSE,12,sustainable,1
216,FALSE,14,organic,0
216,FALSE,16,organic,1
216,FALSE,18,sustainable,1
216,FALSE,20,organic-sustainable,1
216,FALSE,21,standard,1
216,FALSE,22,standard,0
216,FALSE,23,organic-sustainable,1
216,FALSE,25,standard,1
13,FALSE,2,organic,0
13,FALSE,7,organic-sustainable,0
13,FALSE,8,organic,0
13,FALSE,21,standard,0
13,FALSE,22,standard,1
13,FALSE,24,sustainable,1
13,FALSE,26,standard,1
13,FALSE,30,organic-sustainable,1
62,FALSE,3,sustainable,0
62,FALSE,4,organic-sustainable,0
62,FALSE,17,organic-sustainable,1
62,FALSE,25,standard,1
217,FALSE,2,organic,0
217,FALSE,4,organic-sustainable,0
217,FALSE,5,standard,0
217,FALSE,8,organic,0
217,FALSE,9,sustainable,0
217,FALSE,10,standard,0
217,FALSE,11,standard,0
217,FALSE,12,sustainable,0
217,FALSE,14,standard,0
217,FALSE,15,standard,0
217,FALSE,16,organic,0
217,FALSE,17,organic-sustainable,0
217,FALSE,18,sustainable,1
217,FALSE,19,organic,0
217,FALSE,20,organic-sustainable,1
217,FALSE,21,standard,0
217,FALSE,22,standard,0
217,FALSE,23,organic-sustainable,1
401,FALSE,5,standard,0
401,FALSE,7,organic-sustainable,0
401,FALSE,8,organic,1
401,FALSE,9,sustainable,1
401,FALSE,13,organic-sustainable,0
401,FALSE,14,organic,0
401,FALSE,18,sustainable,1
401,FALSE,19,organic,0
401,FALSE,20,organic-sustainable,0
401,FALSE,21,standard,0
401,FALSE,24,sustainable,0
401,FALSE,25,standard,0
14,FALSE,8,organic,0
422,FALSE,4,organic-sustainable,1
422,FALSE,10,standard,1
422,FALSE,16,organic,0
422,FALSE,22,standard,1
35,FALSE,8,organic,0
151,FALSE,2,organic,0
151,FALSE,7,organic-sustainable,0
151,FALSE,11,standard,0
151,FALSE,12,sustainable,0
151,FALSE,14,organic,0
151,FALSE,23,organic-sustainable,0
151,FALSE,26,standard,0
151,FALSE,27,organic,0
151,FALSE,30,organic-sustainable,0
152,FALSE,1,standard,0
152,FALSE,2,organic,0
152,FALSE,7,organic-sustainable,1
152,FALSE,8,organic,0
152,FALSE,11,standard,0
152,FALSE,12,sustainable,0
152,FALSE,14,organic,0
152,FALSE,27,organic,0
243,FALSE,9,sustainable,0
243,FALSE,13,organic-sustainable,0
243,FALSE,20,organic-sustainable,0
243,FALSE,25,standard,0
153,TRUE,2,organic,0
153,TRUE,4,sustainable,0
153,TRUE,9,sustainable,1
153,TRUE,11,standard,1
153,TRUE,12,sustainable,0
153,TRUE,17,organic-sustainable,0
153,TRUE,24,sustainable,0
153,TRUE,27,organic,0
153,TRUE,31,standard,0
154,TRUE,23,organic-sustainable,1
154,TRUE,26,standard,0
154,TRUE,27,organic,0
218,TRUE,4,organic-sustainable,0
218,TRUE,5,standard,0
218,TRUE,6,standard,0
218,TRUE,9,sustainable,1
218,TRUE,13,organic-sustainable,0
218,TRUE,14,organic,0
218,TRUE,16,organic,0
218,TRUE,17,organic-sustainable,0
218,TRUE,18,sustainable,1
218,TRUE,21,standard,0
244,FALSE,2,organic,1
244,FALSE,6,standard,0
219,FALSE,4,sustainable,1
219,FALSE,16,organic,1
219,FALSE,21,standard,1
219,FALSE,23,organic-sustainable,1
155,TRUE,2,organic,0
155,TRUE,7,organic-sustainable,0
155,TRUE,12,sustainable,0
155,TRUE,23,organic-sustainable,0
155,TRUE,26,standard,0
155,TRUE,30,organic-sustainable,0
